"FIPS","Lean"
1001,0.753774680603949
1003,0.797922072234812
1005,0.528232445520581
1007,0.782396655829076
1009,0.913811712972217
1011,0.244111349036403
1013,0.568100150689695
1015,0.712798490467825
1017,0.575548543333089
1019,0.852666666666667
1021,0.838205869275233
1023,0.569092169092169
1025,0.553960741717744
1027,0.809163838321506
1029,0.893920595533499
1031,0.789958200636943
1033,0.696067836062848
1035,0.526153846153846
1037,0.654851830331203
1039,0.847515012137473
1041,0.730613566456209
1043,0.896757006551227
1045,0.75780692607431
1047,0.310818791946309
1049,0.855276301594278
1051,0.765972780441833
1053,0.683287482806052
1055,0.755999532655684
1057,0.831310378994303
1059,0.811626511189231
1061,0.867610035593367
1063,0.172747887033601
1065,0.399219929542023
1067,0.710752145381121
1069,0.742365674526479
1071,0.819464241828459
1073,0.462102379295092
1075,0.848957573990378
1077,0.737074317719479
1079,0.749170124481328
1081,0.619854244632657
1083,0.754301284546516
1085,0.263943322279168
1087,0.159053017672558
1089,0.587625211694739
1091,0.482393067846608
1093,0.887297339839446
1095,0.85601756954612
1097,0.568528768335107
1099,0.572232645403377
1101,0.365942379922298
1103,0.769101354123923
1105,0.268973427642898
1107,0.578701739499364
1109,0.603419876068711
1111,0.770808323329332
1113,0.49018042471659
1115,0.849919441460795
1117,0.760648770274071
1119,0.249881460407776
1121,0.629723537498091
1123,0.711243656150264
1125,0.600402591683965
1127,0.843653304592706
1129,0.71791825095057
1131,0.285878867676103
1133,0.913663366336634
4001,0.325395885163685
4003,0.616837205217162
4005,0.394453580505307
4007,0.669435921642672
4009,0.708546706692566
4011,0.634048257372654
4012,0.717640731444962
4013,0.515326132825105
4015,0.769531404729525
4017,0.555594556647586
4019,0.427015294996799
4021,0.603250739369237
4023,0.250016039006865
4025,0.667134306023195
4027,0.505625879043601
5001,0.663660017346054
5003,0.689129873483088
5005,0.778844623627394
5007,0.684898060218732
5009,0.807004814985819
5011,0.621660442401609
5013,0.708883826879271
5015,0.670023696682464
5017,0.422036399409739
5019,0.548853439680957
5021,0.759236947791165
5023,0.818236871701704
5025,0.772998430141287
5027,0.634713820381573
5029,0.646102598267821
5031,0.684774154950643
5033,0.788041938226126
5035,0.452972551060232
5037,0.696339055142033
5039,0.56432311144353
5041,0.462744152399325
5043,0.626559292594347
5045,0.667333712336555
5047,0.785502727981294
5049,0.76487439400617
5051,0.679384342934528
5053,0.806565229642153
5055,0.777318541077514
5057,0.649306580112127
5059,0.721844360038866
5061,0.700310559006211
5063,0.775220410392447
5065,0.784093113482056
5067,0.67360824742268
5069,0.369674686276077
5071,0.715073961023714
5073,0.63010752688172
5075,0.762905950816595
5077,0.414642375168691
5079,0.662260588076612
5081,0.720711715313874
5083,0.770138051199571
5085,0.778939973460308
5087,0.756292203806016
5089,0.788183161004431
5091,0.725509089741119
5093,0.554630429659885
5095,0.531595858621921
5097,0.779416101445002
5099,0.63351282863478
5101,0.804420817011751
5103,0.553246484698098
5105,0.741434557554843
5107,0.362048549437537
5109,0.821382007822686
5111,0.745326469791384
5113,0.845210727969349
5115,0.764772299585999
5117,0.754745405242543
5119,0.406130039580723
5121,0.759858442871587
5123,0.442153335178522
5125,0.730124798957633
5127,0.819381938193819
5129,0.830989876265467
5131,0.703092186255341
5133,0.753270599036034
5135,0.786015409216456
5137,0.773702031602709
5139,0.641039789099381
5141,0.776511325926995
5143,0.554180807567943
5145,0.803025107631348
5147,0.546450304259635
5149,0.756898817345598
6001,0.157052478535081
6003,0.393829401088929
6005,0.635878464430833
6007,0.520625987475637
6009,0.62973665812165
6011,0.571635544108178
6013,0.266416691365513
6015,0.595660749506903
6017,0.574972854957911
6019,0.46742153057764
6021,0.653789675816108
6023,0.356252302561418
6025,0.280002644861255
6027,0.57382142374713
6029,0.567671165665672
6031,0.570577105014191
6033,0.479701289884589
6035,0.773014901000204
6037,0.238007895224246
6039,0.578343980587332
6041,0.166855715139717
6043,0.624172384735765
6045,0.330269663602997
6047,0.434950486054329
6049,0.754547998880493
6051,0.432227682227682
6053,0.281449876192704
6055,0.307560501678149
6057,0.472803431947873
6059,0.453982556760352
6061,0.56412506596619
6063,0.610429102376394
6065,0.471389287320812
6067,0.367942195993889
6069,0.385080051075533
6071,0.443149755012882
6073,0.39379282946024
6075,0.098460702454725
6077,0.42338379510616
6079,0.455614053589246
6081,0.19583112189878
6083,0.344725302280636
6085,0.220599838540159
6087,0.19065827151682
6089,0.69895651939146
6091,0.635536688902365
6093,0.610551816958277
6095,0.336530982628986
6097,0.242670279405031
6099,0.490155550421191
6101,0.581594777934212
6103,0.694704748240147
6105,0.559490648627139
6107,0.550593101885082
6109,0.614640533919067
6111,0.404998087076287
6113,0.274721489978938
6115,0.624762808349146
8001,0.45336277173913
8003,0.488532477947073
8005,0.422668611747034
8007,0.630396215257244
8009,0.861001964636542
8011,0.668166479190101
8013,0.238277787371208
8014,0.421344360373042
8015,0.524467360638194
8017,0.875118259224219
8019,0.485482654600302
8021,0.519402985074627
8023,0.343257443082312
8025,0.760930888575458
8027,0.721133659902029
8029,0.740376064032524
8031,0.20404177827829
8033,0.795952782462057
8035,0.599036383811248
8037,0.38936290008229
8039,0.788799784352045
8041,0.62397036603792
8043,0.740584749498017
8045,0.538130557718313
8047,0.489375
8049,0.572338257768721
8051,0.390756801710823
8053,0.632462686567164
8055,0.535551763367463
8057,0.78625
8059,0.462203088779842
8061,0.888888888888889
8063,0.846988295746503
8065,0.44005544005544
8067,0.447744735344337
8069,0.472576086279263
8071,0.583333333333333
8073,0.822251195132551
8075,0.797328369648527
8077,0.696131901325726
8079,0.592082616179002
8081,0.858553163942385
8083,0.664045323862675
8085,0.724607013301088
8087,0.721051699716714
8089,0.626095794689366
8091,0.443241469816273
8093,0.642005023022185
8095,0.804220925011226
8097,0.258018820196297
8099,0.748569005723977
8101,0.502703077349598
8103,0.86488999070344
8105,0.606567046795124
8107,0.407638347622759
8109,0.447347893915757
8111,0.447916666666667
8113,0.257734530938124
8115,0.791731669266771
8117,0.347956607764208
8119,0.730071920887024
8121,0.885934489402697
8123,0.622318746447999
8125,0.841346153846154
9001,0.3962998447747
9003,0.381323087375443
9005,0.57151013724603
9007,0.461471789513678
9009,0.4361578140554
9011,0.464671296933022
9013,0.470343878954608
9015,0.541597425271882
10001,0.525873589036422
10003,0.344242565729098
10005,0.614170524994114
11001,0.0430481165814592
12001,0.381838342002707
12003,0.829759793648235
12005,0.74048409948685
12007,0.752977950494213
12009,0.603090270523038
12011,0.3204719313349
12013,0.789518317503392
12015,0.642921964916776
12017,0.704977668457505
12019,0.729318480323004
12021,0.633140749993994
12023,0.728234831420501
12027,0.641916848186381
12029,0.820924985899605
12031,0.50714942881239
12033,0.607155309737538
12035,0.605805712649438
12037,0.702845459192367
12039,0.309361780393599
12041,0.822151744327885
12043,0.70213264588704
12045,0.755993757979855
12047,0.643912474284646
12049,0.709240968745772
12051,0.573080481036078
12053,0.649699774142015
12055,0.664352163947688
12057,0.464310693395225
12059,0.897672744721689
12061,0.626038139139616
12063,0.69027791226881
12065,0.526033998126088
12067,0.844304177938082
12069,0.619223637487426
12071,0.605294840721863
12073,0.36891746464778
12075,0.729762661580843
12077,0.796180338134001
12079,0.579085591500537
12081,0.588699990760418
12083,0.634782250373806
12085,0.63802180143664
12086,0.348589201008198
12087,0.535877675840979
12089,0.759189099368561
12091,0.751445026287458
12093,0.70266616597822
12095,0.371762106987107
12097,0.370516871809604
12099,0.420974384731291
12101,0.611863436142316
12103,0.505815158320329
12105,0.572758064926891
12107,0.686832961032514
12109,0.672954781724502
12111,0.51242254137202
12113,0.779673758695989
12115,0.559754934595246
12117,0.508193371935902
12119,0.699633796836854
12121,0.782806421565942
12123,0.763047786831094
12125,0.818344679326406
12127,0.567267491213734
12129,0.707402422611036
12131,0.789286589850454
12133,0.792312631868636
13001,0.793013856812933
13003,0.729320388349515
13005,0.846928499496475
13007,0.543859649122807
13009,0.491287419416608
13011,0.899677324728659
13013,0.762351921409997
13015,0.784591978595598
13017,0.640239726027397
13019,0.838151182562993
13021,0.395249054742726
13023,0.771576763485477
13025,0.899935337859683
13027,0.594156365387703
13029,0.723990923468335
13031,0.619796370802201
13033,0.486987638256344
13035,0.723580738985242
13037,0.413140866102539
13039,0.674890350877193
13043,0.721951219512195
13045,0.706681100416539
13047,0.813974343977853
13049,0.74614412136536
13051,0.423123228805868
13053,0.558364312267658
13055,0.800247678018576
13057,0.761701926709482
13059,0.300496219281664
13061,0.448139350752177
13063,0.139162493809498
13065,0.715706589307915
13067,0.48848523957538
13069,0.70077474053501
13071,0.74081281341217
13073,0.695233331181824
13075,0.704334626412549
13077,0.719483726909804
13079,0.718947784810127
13081,0.615894936366098
13083,0.839594414893617
13085,0.872400422982023
13087,0.593454258675079
13089,0.169952251698928
13091,0.731924198250729
13093,0.510332199843055
13095,0.305041290284113
13097,0.444573823940382
13099,0.540677966101695
13101,0.865864144453998
13103,0.786465437585251
13105,0.675775762993232
13107,0.686615186615187
13109,0.680249009620826
13111,0.833578537429684
13113,0.600836590550641
13115,0.724731764493734
13117,0.748566652020619
13119,0.850186814511269
13121,0.283928029042942
13123,0.842067191769812
13125,0.899490167516387
13127,0.64625829903566
13129,0.826856085347268
13131,0.667659386719612
13133,0.631833352514674
13135,0.469400463687401
13137,0.841574682575129
13139,0.761754008805383
13141,0.237866817155756
13143,0.866636528028933
13145,0.744975658469604
13147,0.738121770843886
13149,0.819353270119135
13151,0.477380691368852
13153,0.611041167238673
13155,0.752980316052121
13157,0.829077069457659
13159,0.738482384823848
13161,0.81998001998002
13163,0.444944799535154
13165,0.627899271040424
13167,0.689192886456908
13169,0.677074841023969
13171,0.695710455764075
13173,0.711111111111111
13175,0.647654333872567
13177,0.770555877243775
13179,0.390949649458254
13181,0.684275793650794
13183,0.6588058203713
13185,0.589525600152593
13187,0.812484162513726
13189,0.594896506406746
13191,0.602245250431779
13193,0.362779740871614
13195,0.791415792189919
13197,0.612954690491385
13199,0.57855085309107
13201,0.752187748607796
13205,0.550566134843026
13207,0.712085785697009
13209,0.759169746943418
13211,0.71123400563869
13213,0.851742031134173
13215,0.403669175632604
13217,0.487983012880343
13219,0.706355887614438
13221,0.716387856257745
13223,0.712460318726371
13225,0.514886331208979
13227,0.854805575935436
13229,0.874670367800139
13231,0.854425921577835
13233,0.793458684532815
13235,0.688223665631178
13237,0.703504622661793
13239,0.555019305019305
13241,0.813219505885396
13243,0.443011502265598
13245,0.333824633230979
13247,0.366918030109166
13249,0.785904965296316
13251,0.589652096342551
13253,0.663554046406338
13255,0.625764908211015
13257,0.807098603381287
13259,0.397138628515047
13261,0.488699518340126
13263,0.373983739837398
13265,0.390380313199105
13267,0.751955142393389
13269,0.614285714285714
13271,0.651076268934361
13273,0.45254769379377
13275,0.611213935764834
13277,0.687962098916086
13279,0.738858483189992
13281,0.816472015774306
13283,0.677274429052789
13285,0.618544554844284
13287,0.627057767135588
13289,0.50798801797304
13291,0.833855268726196
13293,0.677254574161791
13295,0.818044463630477
13297,0.789633914300936
13299,0.712206140717811
13301,0.429934924078091
13303,0.496945742005031
13305,0.799784186776535
13307,0.57116953762466
13309,0.687469762941461
13311,0.853607345867949
13313,0.730711813801995
13315,0.710990502035278
13317,0.581900452488688
13319,0.551928081381595
13321,0.752814488497308
15001,0.29783866575902
15003,0.339543346039049
15007,0.315189346650021
15009,0.286536248561565
16001,0.553340927468143
16003,0.789446981227803
16005,0.624227890414941
16007,0.896257119609439
16009,0.801187709785696
16011,0.788590846648832
16013,0.342353423534235
16015,0.774782608695652
16017,0.696326061997704
16019,0.749361475202784
16021,0.802414231257942
16023,0.851024208566108
16025,0.788461538461538
16027,0.736635207862101
16029,0.893558523173606
16031,0.851682176091625
16033,0.821862348178138
16035,0.802024746906637
16037,0.806261343012704
16039,0.762254259501966
16041,0.910172655156323
16043,0.862687196793925
16045,0.829518657234013
16047,0.800984378343676
16049,0.843394002880712
16051,0.896302592435189
16053,0.777498744349573
16055,0.732116680117932
16057,0.473043365021487
16059,0.804220085470085
16061,0.816576086956522
16063,0.766839378238342
16065,0.881581542102149
16067,0.807234886025768
16069,0.689057770335544
16071,0.892711370262391
16073,0.837771067801263
16075,0.811530765382691
16077,0.704439746300211
16079,0.704336680196539
16081,0.500924641701341
16083,0.760830359541077
16085,0.603029674206267
16087,0.808819906380882
17001,0.748047003216701
17003,0.542422044960116
17005,0.702702702702703
17007,0.577487304871168
17009,0.790492957746479
17011,0.60620509470934
17013,0.699593495934959
17015,0.644383083854091
17017,0.664874922472607
17019,0.399592838752171
17021,0.725352597179223
17023,0.749699959994666
17025,0.831153782486343
17027,0.758818854313138
17029,0.640163450177235
17031,0.219484678000013
17033,0.759100253960576
17035,0.803131563872446
17037,0.482620016684784
17039,0.726635179619293
17041,0.745128808683144
17043,0.421264337264611
17045,0.758940575423501
17047,0.864881693648817
17049,0.815587988993899
17051,0.802089000108802
17053,0.760095011876485
17055,0.735078181920081
17057,0.580649572649573
17059,0.747210465563678
17061,0.774766355140187
17063,0.625214926344161
17065,0.799900199600798
17067,0.750379274127669
17069,0.79739507959479
17071,0.651057401812689
17073,0.611874343717186
17075,0.795658560470051
17077,0.482404235440673
17079,0.811390079608083
17081,0.725496277915633
17083,0.743070873693296
17085,0.578380421430596
17087,0.802797444310136
17089,0.443854312523136
17091,0.569818594104308
17093,0.50077239442271
17095,0.515706051873199
17097,0.39082182708946
17099,0.577284132202803
17101,0.778007227671657
17103,0.609052333804809
17105,0.717307286908861
17107,0.711762658778493
17109,0.562360340974923
17111,0.540814862364536
17113,0.507088093908733
17115,0.594262204428322
17117,0.681642948931512
17119,0.582191497972365
17121,0.730773970914469
17123,0.679045568711877
17125,0.668313570487484
17127,0.756714553404122
17129,0.699570105820106
17131,0.61018024879411
17133,0.695276370843427
17135,0.711224657985825
17137,0.659018297995934
17139,0.75050539083558
17141,0.640657084188912
17143,0.48353303570217
17145,0.735751851454331
17147,0.680516970648629
17149,0.802846379238175
17151,0.817340477350219
17153,0.635191505498673
17155,0.606382978723404
17157,0.744540187193582
17159,0.783695206882425
17161,0.455308958445764
17163,0.469903065097328
17165,0.762905604719764
17167,0.54973528084446
17169,0.701305918310642
17171,0.78608556577369
17173,0.782447466007417
17175,0.703044681692369
17177,0.587926369953849
17179,0.651720770474138
17181,0.706787109375
17183,0.65532513905102
17185,0.778568680261639
17187,0.588680804186175
17189,0.793702806667617
17191,0.869245165315034
17193,0.79977311401021
17195,0.533403805496829
17197,0.466261720657516
17199,0.715399157573546
17201,0.499600312564556
17203,0.721733428056178
18001,0.774753071549024
18003,0.602460663833697
18005,0.677143138348479
18007,0.749927304448968
18009,0.729370781624211
18011,0.658756494050612
18013,0.665781789222193
18015,0.768279240661359
18017,0.72072808320951
18019,0.614929467886903
18021,0.787210482605887
18023,0.751629955947137
18025,0.695020746887967
18027,0.826002899951667
18029,0.787658723256218
18031,0.800113090189426
18033,0.753563390847712
18035,0.572024707657488
18037,0.712647968433401
18039,0.668727139137796
18041,0.752282477175228
18043,0.605817338949035
18045,0.793219389184646
18047,0.814908817446888
18049,0.754077791718946
18051,0.748615052019997
18053,0.708135564992922
18055,0.778206875662578
18057,0.604173723102021
18059,0.737948084054388
18061,0.730170371206138
18063,0.681407446043673
18065,0.730585204269415
18067,0.678561192318716
18069,0.768657208841966
18071,0.769907795473596
18073,0.738100857524978
18075,0.750988663327182
18077,0.663921690490988
18079,0.776728371741594
18081,0.724121451556377
18083,0.745976160010775
18085,0.791291986247025
18087,0.771554091158704
18089,0.392734732031575
18091,0.534000235377192
18093,0.769251849821869
18095,0.635184712875949
18097,0.379771542770911
18099,0.719185297904717
18101,0.807557885539537
18103,0.782905580409701
18105,0.375711574952562
18107,0.766867762291103
18109,0.796728814700141
18111,0.74384236453202
18113,0.75754564650354
18115,0.755349500713267
18117,0.739141510635588
18119,0.759723422644771
18121,0.771414974619289
18123,0.59805723286952
18125,0.77225636523266
18127,0.535554697412699
18129,0.704737945492662
18131,0.743871839413241
18133,0.760165797184306
18135,0.754491618990264
18137,0.798729331269854
18139,0.776294557723339
18141,0.498892330708812
18143,0.696879302432308
18145,0.749661066902446
18147,0.696703063712499
18149,0.718947606142728
18151,0.730201052100598
18153,0.743909829111623
18155,0.733371559633027
18157,0.530025839793282
18159,0.778846153846154
18161,0.77373417721519
18163,0.586677483846667
18165,0.684410069760388
18167,0.57930178514841
18169,0.764934963782226
18171,0.775488359646776
18173,0.677789992552927
18175,0.756938681420009
18177,0.6582340862423
18179,0.794615201334286
18181,0.726879679426342
18183,0.770713170930311
19001,0.684752365052866
19003,0.711734693877551
19005,0.628338962235186
19007,0.689755430135112
19009,0.664179104477612
19011,0.637645236250968
19013,0.46016513423437
19015,0.574587332053743
19017,0.573702642470551
19019,0.581223628691983
19021,0.631911328779482
19023,0.695252896298389
19025,0.712700369913687
19027,0.667336885493114
19029,0.709326579261025
19031,0.595345176523499
19033,0.54093934739096
19035,0.714018054845852
19037,0.622836218375499
19039,0.649353757778842
19041,0.723234063499877
19043,0.621580547112462
19045,0.527630901689205
19047,0.698698547215496
19049,0.551912100456621
19051,0.735945945945946
19053,0.656562768086932
19055,0.658189804646862
19057,0.537117411645341
19059,0.688449383219492
19061,0.506586050529043
19063,0.697165811202856
19065,0.603716833172199
19067,0.579163357161769
19069,0.679338487972509
19071,0.714243323442136
19073,0.625138550210596
19075,0.70922763590788
19077,0.676865671641791
19079,0.620809570176659
19081,0.714773544212797
19083,0.653401318243999
19085,0.696999857813167
19087,0.665553380168145
19089,0.608908582089552
19091,0.740248962655602
19093,0.77023498694517
19095,0.627940644227289
19097,0.602836145326571
19099,0.597656913237874
19101,0.502547599892733
19103,0.29537926000786
19105,0.601661933312296
19107,0.716398985629755
19109,0.689726695949244
19111,0.586163270741777
19113,0.450873515024458
19115,0.65062539749841
19117,0.698979591836735
19119,0.849476439790576
19121,0.666832545409306
19123,0.739428912546015
19125,0.666626125030406
19127,0.54446957971187
19129,0.707978203157748
19131,0.62820007877117
19133,0.714449278681017
19135,0.714131023280996
19137,0.723368421052632
19139,0.533868092691622
19141,0.813923871515495
19143,0.820953616607201
19145,0.730298507462687
19147,0.687876758204956
19149,0.770393951452447
19151,0.737244201909959
19153,0.438320456079814
19155,0.614215366062007
19157,0.534702702702703
19159,0.707799767171129
19161,0.744620953146994
19163,0.491889582731282
19165,0.724103585657371
19167,0.865378987415862
19169,0.430801248699272
19171,0.608669033916983
19173,0.73579644475427
19175,0.647145217550945
19177,0.749406880189798
19179,0.609057236704172
19181,0.587274529236868
19183,0.610221431395809
19185,0.742109038737446
19187,0.614632357435365
19189,0.640944589066567
19191,0.504246084166824
19193,0.604025698023793
19195,0.615867436605574
19197,0.667134831460674
20001,0.718135326514555
20003,0.783714193756035
20005,0.67058628684995
20007,0.866104868913858
20009,0.810938624447414
20011,0.768055555555556
20013,0.771026797559034
20015,0.743702721671996
20017,0.75408560311284
20019,0.862526168876483
20021,0.755099548064004
20023,0.866322008862629
20025,0.873015873015873
20027,0.810257847533632
20029,0.79320652173913
20031,0.807519195128409
20033,0.87515299877601
20035,0.699602402504018
20037,0.623887723359618
20039,0.871757925072046
20041,0.789342759884787
20043,0.816160350767303
20045,0.32011856243053
20047,0.830264211369095
20049,0.867549668874172
20051,0.755353319057816
20053,0.790763052208835
20055,0.665269774751179
20057,0.704116756161366
20059,0.713009824352486
20061,0.610920526014866
20063,0.884406516679597
20065,0.845012366034625
20067,0.803563474387528
20069,0.865884752677206
20071,0.86547811993517
20073,0.816635160680529
20075,0.853510895883777
20077,0.83549602344077
20079,0.631042516016308
20081,0.809338521400778
20083,0.873340143003064
20085,0.722619702806824
20087,0.674298279653344
20089,0.871703492516037
20091,0.514285073052495
20093,0.860688550840673
20095,0.808565036752956
20097,0.887573964497041
20099,0.699580382900603
20101,0.871359223300971
20103,0.63338959313391
20105,0.845767575322812
20107,0.825592417061611
20109,0.883684621389539
20111,0.584947772520311
20113,0.726029723991507
20115,0.768772805838295
20117,0.755195250057091
20119,0.870769230769231
20121,0.714806345576676
20123,0.828725314183124
20125,0.766967126193001
20127,0.751755472945064
20129,0.871278458844133
20131,0.850484636007424
20133,0.746965610249494
20135,0.883453237410072
20137,0.867515322960868
20139,0.733546131630947
20141,0.862374483165978
20143,0.843369043221278
20145,0.766814337494966
20147,0.881563363600474
20149,0.773813154416997
20151,0.786367414796342
20153,0.882140274765004
20155,0.694093959731544
20157,0.84368486869529
20159,0.803227633069083
20161,0.519693541752365
20163,0.880745880312229
20165,0.837062937062937
20167,0.848105436573311
20169,0.686423430131546
20171,0.887672536887197
20173,0.599798827451431
20175,0.659912262377272
20177,0.514371600343544
20179,0.904078549848943
20181,0.857553366174056
20183,0.848314606741573
20185,0.830546265328874
20187,0.810543657331137
20189,0.879054425508521
20191,0.770860927152318
20193,0.860100561963916
20195,0.861052631578947
20197,0.753494282083863
20199,0.940026075619296
20201,0.850058117008911
20203,0.845984598459846
20205,0.824364281490242
20207,0.798523985239852
20209,0.343967618384401
21001,0.833793969849246
21003,0.827383237364044
21005,0.757815373299007
21007,0.7948202162434
21009,0.759263430566505
21011,0.693675444519469
21013,0.81864192323914
21015,0.722296148443853
21017,0.666148325358852
21019,0.692994085253926
21021,0.65254443632822
21023,0.793618266978923
21025,0.721960926193922
21027,0.767882520132639
21029,0.760481648048745
21031,0.823813953488372
21033,0.781515519334143
21035,0.685829584546176
21037,0.630855243275914
21039,0.828978622327791
21041,0.700595560368165
21043,0.769238568386901
21045,0.877260361657865
21047,0.662471825694966
21049,0.694732745199792
21051,0.886284590957205
21053,0.874426078971534
21055,0.842078320962375
21057,0.844984802431611
21059,0.671163222660785
21061,0.808564724286273
21063,0.72992700729927
21065,0.792664670658683
21067,0.44914424655804
21069,0.777924217462932
21071,0.749187906046976
21073,0.524449769258076
21075,0.666810159276797
21077,0.765350877192982
21079,0.802501019437271
21081,0.791893658749183
21083,0.792978283997747
21085,0.80752603654942
21087,0.840122982321291
21089,0.735788937037981
21091,0.691468253968254
21093,0.659195893926433
21095,0.869345776592706
21097,0.72796678274846
21099,0.754609929078014
21101,0.644492738259302
21103,0.730064973419965
21105,0.786799620132953
21107,0.779956093327207
21109,0.910258797244461
21111,0.42966611277809
21113,0.7157923952262
21115,0.865490153879264
21117,0.639522420055976
21119,0.777757943591574
21121,0.848789283874292
21123,0.789698864571335
21125,0.856857523302264
21127,0.821702781095376
21129,0.828901734104046
21131,0.909399773499434
21133,0.825466893039049
21135,0.847513597513598
21137,0.797348690644355
21139,0.800987211128562
21141,0.738441089907908
21143,0.727438706311946
21145,0.694596763407784
21147,0.883016208597604
21149,0.773861295490959
21151,0.665199863729276
21153,0.765412329863891
21155,0.656582489424433
21157,0.770413905214455
21159,0.906104500775996
21161,0.715070870697136
21163,0.741057675851446
21165,0.74169741697417
21167,0.763690182535767
21169,0.781508842623685
21171,0.876819020291043
